arm,completed_epoch,step,metric,value,population,source
full_cfc,1,50687,ct_epoch_core_loss_mechanism/loss_angle::ct_epoch_core_loss,0.0003855328250210732,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_angle
full_cfc,2,101374,ct_epoch_core_loss_mechanism/loss_angle::ct_epoch_core_loss,0.00032364719663746655,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_angle
full_cfc,1,50687,ct_epoch_core_loss_mechanism/loss_angle_aux::ct_epoch_core_loss,0.015450147911906242,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_angle_aux
full_cfc,2,101374,ct_epoch_core_loss_mechanism/loss_angle_aux::ct_epoch_core_loss,0.009087590500712395,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_angle_aux
full_cfc,1,50687,ct_epoch_core_loss_mechanism/loss_angle_motion::ct_epoch_core_loss,0.0013929044362157583,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_angle_motion
full_cfc,2,101374,ct_epoch_core_loss_mechanism/loss_angle_motion::ct_epoch_core_loss,0.0010759856086224318,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_angle_motion
full_cfc,1,50687,ct_epoch_core_loss_mechanism/loss_angle_ref::ct_epoch_core_loss,0.013641053810715675,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_angle_ref
full_cfc,2,101374,ct_epoch_core_loss_mechanism/loss_angle_ref::ct_epoch_core_loss,0.007620816584676504,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_angle_ref
full_cfc,1,50687,ct_epoch_core_loss_mechanism/loss_b0_transaction::ct_epoch_core_loss,12.471458435058594,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_b0_transaction
full_cfc,2,101374,ct_epoch_core_loss_mechanism/loss_b0_transaction::ct_epoch_core_loss,8.877825736999512,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_b0_transaction
full_cfc,1,50687,ct_epoch_core_loss_mechanism/loss_b1_transaction::ct_epoch_core_loss,0.5347598791122437,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_b1_transaction
full_cfc,2,101374,ct_epoch_core_loss_mechanism/loss_b1_transaction::ct_epoch_core_loss,0.38209226727485657,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_b1_transaction
full_cfc,1,50687,ct_epoch_core_loss_mechanism/loss_b2_transaction::ct_epoch_core_loss,1.031008243560791,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_b2_transaction
full_cfc,2,101374,ct_epoch_core_loss_mechanism/loss_b2_transaction::ct_epoch_core_loss,0.7431237101554871,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_b2_transaction
full_cfc,1,50687,ct_epoch_core_loss_mechanism/loss_b3_transaction::ct_epoch_core_loss,0.024238472804427147,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_b3_transaction
full_cfc,2,101374,ct_epoch_core_loss_mechanism/loss_b3_transaction::ct_epoch_core_loss,0.0246047955006361,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_b3_transaction
full_cfc,1,50687,ct_epoch_core_loss_mechanism/loss_bc::ct_epoch_core_loss,5.365312576293945,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_bc
full_cfc,2,101374,ct_epoch_core_loss_mechanism/loss_bc::ct_epoch_core_loss,3.7619855403900146,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_bc
full_cfc,1,50687,ct_epoch_core_loss_mechanism/loss_center::ct_epoch_core_loss,0.1914587765932083,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_center
full_cfc,2,101374,ct_epoch_core_loss_mechanism/loss_center::ct_epoch_core_loss,0.145569309592247,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_center
full_cfc,1,50687,ct_epoch_core_loss_mechanism/loss_center_aux::ct_epoch_core_loss,2.5839526653289795,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_center_aux
full_cfc,2,101374,ct_epoch_core_loss_mechanism/loss_center_aux::ct_epoch_core_loss,1.844393014907837,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_center_aux
full_cfc,1,50687,ct_epoch_core_loss_mechanism/loss_center_motion::ct_epoch_core_loss,0.4195477366447449,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_center_motion
full_cfc,2,101374,ct_epoch_core_loss_mechanism/loss_center_motion::ct_epoch_core_loss,0.31783998012542725,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_center_motion
full_cfc,1,50687,ct_epoch_core_loss_mechanism/loss_center_ref::ct_epoch_core_loss,2.206587314605713,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_center_ref
full_cfc,2,101374,ct_epoch_core_loss_mechanism/loss_center_ref::ct_epoch_core_loss,1.5537775754928589,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_center_ref
full_cfc,1,50687,ct_epoch_core_loss_mechanism/loss_ct_acquisition_margin::ct_epoch_core_loss,0.058193013072013855,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_acquisition_margin
full_cfc,2,101374,ct_epoch_core_loss_mechanism/loss_ct_acquisition_margin::ct_epoch_core_loss,0.03822457790374756,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_acquisition_margin
full_cfc,1,50687,ct_epoch_core_loss_mechanism/loss_ct_b2_total::ct_epoch_core_loss,1.031008243560791,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_b2_total
full_cfc,2,101374,ct_epoch_core_loss_mechanism/loss_ct_b2_total::ct_epoch_core_loss,0.7431237101554871,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_b2_total
full_cfc,1,50687,ct_epoch_core_loss_mechanism/loss_ct_b3_instantaneous::ct_epoch_core_loss,0.12119277566671371,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_b3_instantaneous
full_cfc,2,101374,ct_epoch_core_loss_mechanism/loss_ct_b3_instantaneous::ct_epoch_core_loss,0.12302414327859879,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_b3_instantaneous
full_cfc,1,50687,ct_epoch_core_loss_mechanism/loss_ct_b3_total::ct_epoch_core_loss,0.024238472804427147,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_b3_total
full_cfc,2,101374,ct_epoch_core_loss_mechanism/loss_ct_b3_total::ct_epoch_core_loss,0.0246047955006361,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_b3_total
full_cfc,1,50687,ct_epoch_core_loss_mechanism/loss_ct_base_presence::ct_epoch_core_loss,0.4209737479686737,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_base_presence
full_cfc,2,101374,ct_epoch_core_loss_mechanism/loss_ct_base_presence::ct_epoch_core_loss,0.3434169888496399,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_base_presence
full_cfc,1,50687,ct_epoch_core_loss_mechanism/loss_ct_expected_center_gain::ct_epoch_core_loss,0.020400771871209145,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_expected_center_gain
full_cfc,2,101374,ct_epoch_core_loss_mechanism/loss_ct_expected_center_gain::ct_epoch_core_loss,0.021354936063289642,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_expected_center_gain
full_cfc,1,50687,ct_epoch_core_loss_mechanism/loss_ct_expected_gain::ct_epoch_core_loss,0.039318110793828964,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_expected_gain
full_cfc,2,101374,ct_epoch_core_loss_mechanism/loss_ct_expected_gain::ct_epoch_core_loss,0.0421798974275589,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_expected_gain
full_cfc,1,50687,ct_epoch_core_loss_mechanism/loss_ct_expected_iou_gain::ct_epoch_core_loss,0.018917279317975044,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_expected_iou_gain
full_cfc,2,101374,ct_epoch_core_loss_mechanism/loss_ct_expected_iou_gain::ct_epoch_core_loss,0.020824896171689034,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_expected_iou_gain
full_cfc,1,50687,ct_epoch_core_loss_mechanism/loss_ct_expected_precision_gain::ct_epoch_core_loss,0.020400771871209145,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_expected_precision_gain
full_cfc,2,101374,ct_epoch_core_loss_mechanism/loss_ct_expected_precision_gain::ct_epoch_core_loss,0.021354936063289642,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_expected_precision_gain
full_cfc,1,50687,ct_epoch_core_loss_mechanism/loss_ct_expected_success_gain::ct_epoch_core_loss,0.018917279317975044,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_expected_success_gain
full_cfc,2,101374,ct_epoch_core_loss_mechanism/loss_ct_expected_success_gain::ct_epoch_core_loss,0.020824896171689034,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_expected_success_gain
full_cfc,1,50687,ct_epoch_core_loss_mechanism/loss_ct_extension_presence::ct_epoch_core_loss,0.2559846341609955,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_extension_presence
full_cfc,2,101374,ct_epoch_core_loss_mechanism/loss_ct_extension_presence::ct_epoch_core_loss,0.2287386804819107,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_extension_presence
full_cfc,1,50687,ct_epoch_core_loss_mechanism/loss_ct_harmful::ct_epoch_core_loss,0.49722588062286377,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_harmful
full_cfc,2,101374,ct_epoch_core_loss_mechanism/loss_ct_harmful::ct_epoch_core_loss,0.45876234769821167,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_harmful
full_cfc,1,50687,ct_epoch_core_loss_mechanism/loss_ct_helpful::ct_epoch_core_loss,0.32151833176612854,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_helpful
full_cfc,2,101374,ct_epoch_core_loss_mechanism/loss_ct_helpful::ct_epoch_core_loss,0.3496802747249603,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_helpful
full_cfc,1,50687,ct_epoch_core_loss_mechanism/loss_ct_plugin_total::ct_epoch_core_loss,1.0552455186843872,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_plugin_total
full_cfc,2,101374,ct_epoch_core_loss_mechanism/loss_ct_plugin_total::ct_epoch_core_loss,0.7677320241928101,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_plugin_total
full_cfc,1,50687,ct_epoch_core_loss_mechanism/loss_ct_presence::ct_epoch_core_loss,0.6769576668739319,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_presence
full_cfc,2,101374,ct_epoch_core_loss_mechanism/loss_ct_presence::ct_epoch_core_loss,0.5721554756164551,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_presence
full_cfc,1,50687,ct_epoch_core_loss_mechanism/loss_ct_raw_search::ct_epoch_core_loss,0.536659300327301,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_raw_search
full_cfc,2,101374,ct_epoch_core_loss_mechanism/loss_ct_raw_search::ct_epoch_core_loss,0.3857771158218384,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_raw_search
full_cfc,1,50687,ct_epoch_core_loss_mechanism/loss_ct_relation::ct_epoch_core_loss,0.53133225440979,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_relation
full_cfc,2,101374,ct_epoch_core_loss_mechanism/loss_ct_relation::ct_epoch_core_loss,0.33300215005874634,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_relation
full_cfc,1,50687,ct_epoch_core_loss_mechanism/loss_ct_targetness::ct_epoch_core_loss,0.5645153522491455,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_targetness
full_cfc,2,101374,ct_epoch_core_loss_mechanism/loss_ct_targetness::ct_epoch_core_loss,0.35564643144607544,all_observation_or_mechanism_transactions,output/20260911-023006-29_full_cfc_perf-nuscenes_car_seed42_60ep_bs16/lightning_logs/version_0/ct_epoch_core_loss_mechanism/loss_ct_targetness
