run,tracklet_key,success,precision,mean_iou,mean_center_error,frame_count,empty_fallback_count,failure_count,max_failure_streak,first_failure_frame_index,first_failure_source_frame_index,first_persistent_failure_frame_index,first_persistent_failure_source_frame_index,path_variance_count,path_center_gap_mean,path_yaw_gap_mean
M2,a9916751b03c494dafa2eddc4496e702,76.25,85.28846153846153,0.7626977613399569,0.29044749651630725,26,0,0,0,,,,,0,,
M2,bbe3bc5ca1434a2ea802f5ed5062785e,77.7,90.39999999999999,0.7787910415646532,0.187456247090367,25,0,0,0,,,,,0,,
M2,6786acf4f6b644639d550c608785320f,30.5,52.28571428571428,0.3052594721173107,0.9480538554628337,35,0,0,0,,,,,0,,
M2,856aeb4fa2024f1284c6290a44e9dec5,63.58108108108108,82.70270270270271,0.6334386401130392,0.34182662790954405,37,0,0,0,,,,,0,,
M2,29d3fb54f8b746118133456815b12eeb,79.77272727272727,90.56818181818181,0.7971898806534369,0.17620467751181762,22,0,0,0,,,,,0,,
M2,2197057ff31949819b309f2c7ec9a113,67.20588235294117,84.63235294117646,0.6715949190308329,0.3128855002610438,34,0,0,0,,,,,0,,
M2,29f69a7cb2c544c8a5ef26437a48e021,56.451612903225815,79.51612903225806,0.5659245144475631,0.4161292350461273,31,0,0,0,,,,,0,,
M2,a661e4cd1f644266a8307b4948082ae7,58.10606060606061,80.60606060606061,0.5810191523961383,0.38895358887014925,33,0,0,0,,,,,0,,
M2,9ca01ff2a1b54d2eafaed768e58783ad,53.38235294117647,74.33823529411765,0.5370392428925566,0.5076479485170301,34,0,0,0,,,,,0,,
M2,a1cc58fdb3fa4a0097a315a77ce1be90,65.69444444444443,83.47222222222221,0.6557156786365632,0.32268600166542905,18,0,0,0,,,,,0,,
M2,307a3275c31f452eb9c7c66636c7bb27,50.26315789473684,66.84210526315789,0.5000263432218962,0.6578733454822479,19,0,0,0,,,,,0,,
M2,d71462c2ae74472bae3adbf7a41b2fc7,45.060975609756106,58.292682926829265,0.44653567773170827,1.2792348324255423,41,3,8,8,33,33,33,33,0,,
M2,6ad58d370ed542a9a68e1fcf5a4f2ee7,30.083333333333336,43.66666666666666,0.29406212817371724,1.1524045006007164,30,6,5,5,25,25,25,25,0,,
M2,55527032f0174fefa3b051a24707bf08,58.3974358974359,74.23076923076923,0.5873064330091174,0.5193175701963031,39,0,0,0,,,,,0,,
M2,fa6ddc168ffb4ab88b718f719357211e,64.92424242424242,84.3939393939394,0.6469835146446616,0.31438556258450834,33,0,0,0,,,,,0,,
M2,77268b95b44a4b89ad17df89479de81c,19.583333333333332,39.270833333333336,0.1915495671620672,1.223917512966168,24,0,0,0,,,,,0,,
M2,486ade171d7a40e9b071de6d07f307aa,67.5,58.75,0.6887962811268894,0.8352196647065754,2,0,0,0,,,,,0,,
M2,e3f3d97fa9564422a37828d01c8a2f5f,57.391304347826086,77.17391304347827,0.5690134700952365,0.4552061980583431,23,0,0,0,,,,,0,,
M2,ec221beba32448e4a9865e920aeefed5,41.79687500000001,57.73437499999999,0.41524630495147785,0.8460317941794557,32,0,0,0,,,,,0,,
M2,ca3f0ced132845b4afce73a6f27a953e,82.16666666666667,93.33333333333333,0.8197979654111173,0.13593449390154036,15,0,0,0,,,,,0,,
M2,fe050ab6b19d41d8bc2641f9835e9d1b,38.28125000000001,56.875,0.381271087344032,0.8681904813981298,32,8,1,1,31,31,,,0,,
M2,0b2ef8648d3c467989b67d5a3ce2a3df,9.027777777777777,5.555555555555556,0.0675734543990719,6.6542234385002,18,14,17,17,1,1,1,1,0,,
M2,8fba9861aa6d4d14b78c90fbb5372fb2,44.23611111111111,67.01388888888889,0.44079066156614205,0.6656124738768362,36,0,0,0,,,,,0,,
M2,3eb275ac391e46aa8fad54e18a7b5a8f,46.42857142857142,71.9047619047619,0.46304619675702113,0.5599937989104162,21,0,0,0,,,,,0,,
M2,fd4ce422e0db4ad3ab978a811ba04d3a,51.31944444444445,72.84722222222221,0.5125002500152634,0.5443802608894021,36,0,0,0,,,,,0,,
M2,2e84949acbd84ea3857ca2a04e50b6a4,39.83333333333333,64.33333333333333,0.40566344008411376,0.7188302029218623,15,0,0,0,,,,,0,,
M2,52770232202d4ad1a98ed07d5b4c20b9,66.94444444444446,78.68055555555556,0.672377394912613,0.42978864212099216,36,5,0,0,,,,,0,,
M2,ec5241e32939433baeb2b3955920b28c,60.725806451612904,81.12903225806451,0.6108415071338059,0.37314678950492197,31,0,0,0,,,,,0,,
M2,7a2612095f7840048f58d69a07e836a5,65.09615384615384,77.59615384615384,0.6482682953079492,0.4426039562403725,26,0,0,0,,,,,0,,
M2,ec2a550c52b240d98c9c3bca3d06602f,31.102941176470587,44.044117647058826,0.3110649505892506,1.1144501466290255,34,7,0,0,,,,,0,,
M2,85269a87307a4ee3967e37b496e32280,40.12500000000001,66.375,0.4052786778781387,0.6795705103081905,20,0,0,0,,,,,0,,
