group_key,group_name,protocol,item_order,source,source_model,display_model,role,metric,epoch,step,value
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,2,main,CT P5 full,P5 full,variant,success/test,60,75719,31.1937
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,2,main,CT P5 full,P5 full,variant,precision/test,5,6309,62.512
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,2,main,CT P5 full,P5 full,variant,precision/test,10,12619,23.3228
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,2,main,CT P5 full,P5 full,variant,precision/test,15,18929,24.2166
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,2,main,CT P5 full,P5 full,variant,precision/test,20,25239,21.581
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,2,main,CT P5 full,P5 full,variant,precision/test,25,31549,49.4934
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,2,main,CT P5 full,P5 full,variant,precision/test,30,37859,45.3512
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,2,main,CT P5 full,P5 full,variant,precision/test,35,44169,46.4147
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,2,main,CT P5 full,P5 full,variant,precision/test,40,50479,27.2899
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,2,main,CT P5 full,P5 full,variant,precision/test,45,56789,33.2473
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,2,main,CT P5 full,P5 full,variant,precision/test,50,63099,43.9398
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,2,main,CT P5 full,P5 full,variant,precision/test,55,69409,23.8162
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,2,main,CT P5 full,P5 full,variant,precision/test,60,75719,31.8851
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,3,gate,A3-order-gate-safe,A3 gate-safe,variant,success/test,5,6310,50.74074172973633
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,3,gate,A3-order-gate-safe,A3 gate-safe,variant,success/test,10,12620,32.24835968017578
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,3,gate,A3-order-gate-safe,A3 gate-safe,variant,success/test,15,18930,35.27242660522461
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,3,gate,A3-order-gate-safe,A3 gate-safe,variant,success/test,20,25240,43.86104965209961
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,3,gate,A3-order-gate-safe,A3 gate-safe,variant,success/test,25,31550,42.16521453857422
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,3,gate,A3-order-gate-safe,A3 gate-safe,variant,success/test,30,37860,47.565650939941406
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,3,gate,A3-order-gate-safe,A3 gate-safe,variant,success/test,35,44170,43.42998504638672
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,3,gate,A3-order-gate-safe,A3 gate-safe,variant,success/test,40,50480,47.78665542602539
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,3,gate,A3-order-gate-safe,A3 gate-safe,variant,success/test,45,56790,48.77133560180664
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,3,gate,A3-order-gate-safe,A3 gate-safe,variant,success/test,50,63100,46.71444320678711
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,3,gate,A3-order-gate-safe,A3 gate-safe,variant,success/test,55,69410,50.99234771728516
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,3,gate,A3-order-gate-safe,A3 gate-safe,variant,success/test,60,75720,48.3205680847168
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,3,gate,A3-order-gate-safe,A3 gate-safe,variant,precision/test,5,6310,49.81481552124024
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,3,gate,A3-order-gate-safe,A3 gate-safe,variant,precision/test,10,12620,38.839168548583984
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,3,gate,A3-order-gate-safe,A3 gate-safe,variant,precision/test,15,18930,52.96499252319336
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,3,gate,A3-order-gate-safe,A3 gate-safe,variant,precision/test,20,25240,47.11378860473633
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,3,gate,A3-order-gate-safe,A3 gate-safe,variant,precision/test,25,31550,43.87418365478516
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,3,gate,A3-order-gate-safe,A3 gate-safe,variant,precision/test,30,37860,59.57767868041992
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,3,gate,A3-order-gate-safe,A3 gate-safe,variant,precision/test,35,44170,47.23960876464844
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,3,gate,A3-order-gate-safe,A3 gate-safe,variant,precision/test,40,50480,52.43872833251953
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,3,gate,A3-order-gate-safe,A3 gate-safe,variant,precision/test,45,56790,55.97264862060547
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,3,gate,A3-order-gate-safe,A3 gate-safe,variant,precision/test,50,63100,50.49234008789063
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,3,gate,A3-order-gate-safe,A3 gate-safe,variant,precision/test,55,69410,60.16520690917969
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,3,gate,A3-order-gate-safe,A3 gate-safe,variant,precision/test,60,75720,54.86542510986328
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,4,gate,A3-order-conf-res-gate,A3 conf-res old,variant,success/test,5,6310,62.03704071044922
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,4,gate,A3-order-conf-res-gate,A3 conf-res old,variant,success/test,10,12620,26.701313018798828
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,4,gate,A3-order-conf-res-gate,A3 conf-res old,variant,success/test,15,18930,57.777774810791016
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,4,gate,A3-order-conf-res-gate,A3 conf-res old,variant,success/test,20,25240,25.664112091064453
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,4,gate,A3-order-conf-res-gate,A3 conf-res old,variant,success/test,25,31550,28.758207321166992
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,4,gate,A3-order-conf-res-gate,A3 conf-res old,variant,success/test,30,37860,29.132387161254883
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,4,gate,A3-order-conf-res-gate,A3 conf-res old,variant,success/test,35,44170,30.970460891723636
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,4,gate,A3-order-conf-res-gate,A3 conf-res old,variant,success/test,40,50480,32.9442024230957
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,4,gate,A3-order-conf-res-gate,A3 conf-res old,variant,success/test,45,56790,30.475929260253903
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,4,gate,A3-order-conf-res-gate,A3 conf-res old,variant,success/test,50,63100,30.59190559387207
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,4,gate,A3-order-conf-res-gate,A3 conf-res old,variant,success/test,55,69410,29.456239700317383
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,4,gate,A3-order-conf-res-gate,A3 conf-res old,variant,success/test,60,75720,31.173961639404297
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,4,gate,A3-order-conf-res-gate,A3 conf-res old,variant,precision/test,5,6310,61.481483459472656
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,4,gate,A3-order-conf-res-gate,A3 conf-res old,variant,precision/test,10,12620,30.165210723876957
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,4,gate,A3-order-conf-res-gate,A3 conf-res old,variant,precision/test,15,18930,76.29630279541016
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,4,gate,A3-order-conf-res-gate,A3 conf-res old,variant,precision/test,20,25240,25.358861923217773
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,4,gate,A3-order-conf-res-gate,A3 conf-res old,variant,precision/test,25,31550,28.701311111450195
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,4,gate,A3-order-conf-res-gate,A3 conf-res old,variant,precision/test,30,37860,29.02844619750977
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,4,gate,A3-order-conf-res-gate,A3 conf-res old,variant,precision/test,35,44170,31.006563186645508
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,4,gate,A3-order-conf-res-gate,A3 conf-res old,variant,precision/test,40,50480,33.215538024902344
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,4,gate,A3-order-conf-res-gate,A3 conf-res old,variant,precision/test,45,56790,29.61378669738769
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,4,gate,A3-order-conf-res-gate,A3 conf-res old,variant,precision/test,50,63100,30.62910461425781
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,4,gate,A3-order-conf-res-gate,A3 conf-res old,variant,precision/test,55,69410,28.440919876098636
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,4,gate,A3-order-conf-res-gate,A3 conf-res old,variant,precision/test,60,75720,30.917945861816406
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,5,latest,A3-conf-res best-e14 retest,A3 best-e14 retest,variant,success/test,14,18930,28.0579891204834
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,5,latest,A3-conf-res best-e14 retest,A3 best-e14 retest,variant,precision/test,14,18930,37.69584274291992
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,6,latest,A3-conf-res rerun seed42,A3 conf-res rerun,variant,success/test,5,6310,30.75820541381836
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,6,latest,A3-conf-res rerun seed42,A3 conf-res rerun,variant,success/test,10,12620,31.049236297607422
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,6,latest,A3-conf-res rerun seed42,A3 conf-res rerun,variant,success/test,15,18930,25.806346893310547
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,6,latest,A3-conf-res rerun seed42,A3 conf-res rerun,variant,success/test,20,25240,25.24179458618164
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,6,latest,A3-conf-res rerun seed42,A3 conf-res rerun,variant,success/test,25,31550,28.902626037597656
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,6,latest,A3-conf-res rerun seed42,A3 conf-res rerun,variant,success/test,30,37860,27.913570404052734
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,6,latest,A3-conf-res rerun seed42,A3 conf-res rerun,variant,success/test,35,44170,28.57877540588379
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,6,latest,A3-conf-res rerun seed42,A3 conf-res rerun,variant,success/test,40,50480,34.545955657958984
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,6,latest,A3-conf-res rerun seed42,A3 conf-res rerun,variant,success/test,45,56790,32.21990966796875
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,6,latest,A3-conf-res rerun seed42,A3 conf-res rerun,variant,success/test,50,63100,32.07768249511719
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,6,latest,A3-conf-res rerun seed42,A3 conf-res rerun,variant,success/test,55,69410,31.756019592285156
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,6,latest,A3-conf-res rerun seed42,A3 conf-res rerun,variant,success/test,60,75720,32.10612869262695
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,6,latest,A3-conf-res rerun seed42,A3 conf-res rerun,variant,precision/test,5,6310,32.32823181152344
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,6,latest,A3-conf-res rerun seed42,A3 conf-res rerun,variant,precision/test,10,12620,36.50437545776367
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,6,latest,A3-conf-res rerun seed42,A3 conf-res rerun,variant,precision/test,15,18930,25.237417221069336
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,6,latest,A3-conf-res rerun seed42,A3 conf-res rerun,variant,precision/test,20,25240,23.65864372253418
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,6,latest,A3-conf-res rerun seed42,A3 conf-res rerun,variant,precision/test,25,31550,26.963895797729492
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,6,latest,A3-conf-res rerun seed42,A3 conf-res rerun,variant,precision/test,30,37860,26.63129234313965
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,6,latest,A3-conf-res rerun seed42,A3 conf-res rerun,variant,precision/test,35,44170,27.62582015991211
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,6,latest,A3-conf-res rerun seed42,A3 conf-res rerun,variant,precision/test,40,50480,35.736324310302734
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,6,latest,A3-conf-res rerun seed42,A3 conf-res rerun,variant,precision/test,45,56790,31.842449188232422
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,6,latest,A3-conf-res rerun seed42,A3 conf-res rerun,variant,precision/test,50,63100,31.618165969848633
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,6,latest,A3-conf-res rerun seed42,A3 conf-res rerun,variant,precision/test,55,69410,31.649887084960938
a3_gate_variants_60ep,A3 / Gate Variants (60ep),60ep nuScenes-mini plus latest retests,6,latest,A3-conf-res rerun seed42,A3 conf-res rerun,variant,precision/test,60,75720,31.87417984008789
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,0,order,SeqTrack baseline,SeqTrack baseline,baseline,success/test,5,6309,40.6969
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,0,order,SeqTrack baseline,SeqTrack baseline,baseline,success/test,10,12619,46.0908
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,0,order,SeqTrack baseline,SeqTrack baseline,baseline,success/test,15,18929,45.7298
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,0,order,SeqTrack baseline,SeqTrack baseline,baseline,success/test,20,25239,42.8851
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,0,order,SeqTrack baseline,SeqTrack baseline,baseline,success/test,25,31549,51.7363
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,0,order,SeqTrack baseline,SeqTrack baseline,baseline,success/test,30,37859,48.9289
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,0,order,SeqTrack baseline,SeqTrack baseline,baseline,success/test,35,44169,52.2834
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,0,order,SeqTrack baseline,SeqTrack baseline,baseline,success/test,40,50479,46.4781
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,0,order,SeqTrack baseline,SeqTrack baseline,baseline,success/test,45,56789,50.4628
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,0,order,SeqTrack baseline,SeqTrack baseline,baseline,success/test,50,63099,50.2024
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,0,order,SeqTrack baseline,SeqTrack baseline,baseline,success/test,55,69409,49.1346
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,0,order,SeqTrack baseline,SeqTrack baseline,baseline,success/test,60,75719,50.9858
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,0,order,SeqTrack baseline,SeqTrack baseline,baseline,precision/test,5,6309,41.8698
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,0,order,SeqTrack baseline,SeqTrack baseline,baseline,precision/test,10,12619,65.2144
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,0,order,SeqTrack baseline,SeqTrack baseline,baseline,precision/test,15,18929,50.5416
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,0,order,SeqTrack baseline,SeqTrack baseline,baseline,precision/test,20,25239,49.2309
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,0,order,SeqTrack baseline,SeqTrack baseline,baseline,precision/test,25,31549,60.6324
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,0,order,SeqTrack baseline,SeqTrack baseline,baseline,precision/test,30,37859,53.9092
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,0,order,SeqTrack baseline,SeqTrack baseline,baseline,precision/test,35,44169,62.3392
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,0,order,SeqTrack baseline,SeqTrack baseline,baseline,precision/test,40,50479,51.174
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,0,order,SeqTrack baseline,SeqTrack baseline,baseline,precision/test,45,56789,59.6105
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,0,order,SeqTrack baseline,SeqTrack baseline,baseline,precision/test,50,63099,57.3085
a2_seed_stability_60ep,A2 Seed Stability (60ep),60ep nuScenes-mini,0,order,SeqTrack baseline,SeqTrack baseline,baseline,precision/test,55,69409,59.3184
