run_key,condition,diagnostic,end_step,end_epoch,block_mean,block_size
B,"Paired views, TWC weight 0",twc_angle_gap,69999,55.466719492868464,0.009136687794001773,1000
B,"Paired views, TWC weight 0",twc_angle_gap,70999,56.259112519809825,0.009174320143880322,1000
B,"Paired views, TWC weight 0",twc_angle_gap,71999,57.05150554675119,0.008952402694849298,1000
B,"Paired views, TWC weight 0",twc_angle_gap,72999,57.84389857369255,0.009214008084498345,1000
B,"Paired views, TWC weight 0",twc_angle_gap,73999,58.63629160063392,0.0091259150065016,1000
B,"Paired views, TWC weight 0",twc_angle_gap,74999,59.42868462757528,0.009157768915174528,1000
B,"Paired views, TWC weight 0",twc_angle_gap,75719,59.99920760697306,0.009023132647982695,720
B,"Paired views, TWC weight 0",twc_anchor_gap_max,999,0.7916006339144216,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,1999,1.5839936608557845,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,2999,2.3763866877971473,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,3999,3.1687797147385104,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,4999,3.9611727416798734,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,5999,4.753565768621236,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,6999,5.545958795562599,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,7999,6.338351822503962,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,8999,7.130744849445325,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,9999,7.923137876386688,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,10999,8.71553090332805,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,11999,9.507923930269413,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,12999,10.300316957210777,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,13999,11.092709984152139,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,14999,11.885103011093502,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,15999,12.677496038034866,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,16999,13.469889064976229,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,17999,14.26228209191759,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,18999,15.054675118858954,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,19999,15.847068145800318,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,20999,16.63946117274168,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,21999,17.43185419968304,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,22999,18.224247226624406,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,23999,19.016640253565768,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,24999,19.80903328050713,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,25999,20.601426307448495,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,26999,21.393819334389857,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,27999,22.18621236133122,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,28999,22.978605388272584,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,29999,23.770998415213946,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,30999,24.56339144215531,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,31999,25.355784469096672,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,32999,26.148177496038034,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,33999,26.9405705229794,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,34999,27.73296354992076,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,35999,28.525356576862123,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,36999,29.317749603803488,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,37999,30.11014263074485,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,38999,30.90253565768621,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,39999,31.694928684627577,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,40999,32.48732171156894,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,41999,33.2797147385103,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,42999,34.07210776545166,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,43999,34.864500792393024,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,44999,35.65689381933439,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,45999,36.449286846275754,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,46999,37.241679873217116,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,47999,38.03407290015848,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,48999,38.82646592709984,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,49999,39.6188589540412,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,50999,40.41125198098257,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,51999,41.20364500792393,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,52999,41.99603803486529,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,53999,42.788431061806655,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,54999,43.58082408874802,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,55999,44.37321711568938,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,56999,45.16561014263075,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,57999,45.95800316957211,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,58999,46.75039619651347,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,59999,47.54278922345483,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,60999,48.335182250396194,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,61999,49.12757527733756,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,62999,49.919968304278925,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,63999,50.712361331220286,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,64999,51.50475435816165,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,65999,52.29714738510301,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,66999,53.08954041204437,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,67999,53.88193343898574,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,68999,54.6743264659271,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,69999,55.466719492868464,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,70999,56.259112519809825,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,71999,57.05150554675119,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,72999,57.84389857369255,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,73999,58.63629160063392,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,74999,59.42868462757528,0.0,1000
B,"Paired views, TWC weight 0",twc_anchor_gap_max,75719,59.99920760697306,0.0,720
B,"Paired views, TWC weight 0",twc_current_point_gap_max,999,0.7916006339144216,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,1999,1.5839936608557845,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,2999,2.3763866877971473,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,3999,3.1687797147385104,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,4999,3.9611727416798734,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,5999,4.753565768621236,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,6999,5.545958795562599,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,7999,6.338351822503962,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,8999,7.130744849445325,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,9999,7.923137876386688,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,10999,8.71553090332805,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,11999,9.507923930269413,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,12999,10.300316957210777,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,13999,11.092709984152139,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,14999,11.885103011093502,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,15999,12.677496038034866,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,16999,13.469889064976229,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,17999,14.26228209191759,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,18999,15.054675118858954,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,19999,15.847068145800318,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,20999,16.63946117274168,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,21999,17.43185419968304,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,22999,18.224247226624406,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,23999,19.016640253565768,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,24999,19.80903328050713,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,25999,20.601426307448495,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,26999,21.393819334389857,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,27999,22.18621236133122,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,28999,22.978605388272584,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,29999,23.770998415213946,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,30999,24.56339144215531,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,31999,25.355784469096672,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,32999,26.148177496038034,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,33999,26.9405705229794,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,34999,27.73296354992076,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,35999,28.525356576862123,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,36999,29.317749603803488,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,37999,30.11014263074485,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,38999,30.90253565768621,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,39999,31.694928684627577,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,40999,32.48732171156894,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,41999,33.2797147385103,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,42999,34.07210776545166,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,43999,34.864500792393024,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,44999,35.65689381933439,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,45999,36.449286846275754,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,46999,37.241679873217116,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,47999,38.03407290015848,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,48999,38.82646592709984,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,49999,39.6188589540412,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,50999,40.41125198098257,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,51999,41.20364500792393,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,52999,41.99603803486529,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,53999,42.788431061806655,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,54999,43.58082408874802,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,55999,44.37321711568938,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,56999,45.16561014263075,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,57999,45.95800316957211,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,58999,46.75039619651347,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,59999,47.54278922345483,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,60999,48.335182250396194,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,61999,49.12757527733756,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,62999,49.919968304278925,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,63999,50.712361331220286,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,64999,51.50475435816165,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,65999,52.29714738510301,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,66999,53.08954041204437,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,67999,53.88193343898574,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,68999,54.6743264659271,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,69999,55.466719492868464,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,70999,56.259112519809825,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,71999,57.05150554675119,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,72999,57.84389857369255,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,73999,58.63629160063392,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,74999,59.42868462757528,0.0,1000
B,"Paired views, TWC weight 0",twc_current_point_gap_max,75719,59.99920760697306,0.0,720
B,"Paired views, TWC weight 0",loss_total,999,0.7916006339144216,4.976860884189605,1000
B,"Paired views, TWC weight 0",loss_total,1999,1.5839936608557845,2.3404976162910462,1000
B,"Paired views, TWC weight 0",loss_total,2999,2.3763866877971473,1.4796359171271325,1000
B,"Paired views, TWC weight 0",loss_total,3999,3.1687797147385104,1.1835323973894118,1000
B,"Paired views, TWC weight 0",loss_total,4999,3.9611727416798734,1.013271739244461,1000
B,"Paired views, TWC weight 0",loss_total,5999,4.753565768621236,0.9336457636654377,1000
B,"Paired views, TWC weight 0",loss_total,6999,5.545958795562599,0.8487237976938486,1000
B,"Paired views, TWC weight 0",loss_total,7999,6.338351822503962,0.8099539666175842,1000
B,"Paired views, TWC weight 0",loss_total,8999,7.130744849445325,0.7609096618592739,1000
B,"Paired views, TWC weight 0",loss_total,9999,7.923137876386688,0.6996676027774811,1000
B,"Paired views, TWC weight 0",loss_total,10999,8.71553090332805,0.6702435109615326,1000
B,"Paired views, TWC weight 0",loss_total,11999,9.507923930269413,0.6293074157387019,1000
B,"Paired views, TWC weight 0",loss_total,12999,10.300316957210777,0.5864688611924648,1000
B,"Paired views, TWC weight 0",loss_total,13999,11.092709984152139,0.5682221365571022,1000
B,"Paired views, TWC weight 0",loss_total,14999,11.885103011093502,0.5619445010870695,1000
B,"Paired views, TWC weight 0",loss_total,15999,12.677496038034866,0.5587232283651828,1000
B,"Paired views, TWC weight 0",loss_total,16999,13.469889064976229,0.5341872594356537,1000
B,"Paired views, TWC weight 0",loss_total,17999,14.26228209191759,0.5222128232568503,1000
B,"Paired views, TWC weight 0",loss_total,18999,15.054675118858954,0.46917650406062605,1000
B,"Paired views, TWC weight 0",loss_total,19999,15.847068145800318,0.47856581772863865,1000
B,"Paired views, TWC weight 0",loss_total,20999,16.63946117274168,0.42828868943452836,1000
B,"Paired views, TWC weight 0",loss_total,21999,17.43185419968304,0.46628962305188176,1000
B,"Paired views, TWC weight 0",loss_total,22999,18.224247226624406,0.4466310808956623,1000
B,"Paired views, TWC weight 0",loss_total,23999,19.016640253565768,0.43549761159718037,1000
B,"Paired views, TWC weight 0",loss_total,24999,19.80903328050713,0.4181597551479936,1000
B,"Paired views, TWC weight 0",loss_total,25999,20.601426307448495,0.3674296566396952,1000
B,"Paired views, TWC weight 0",loss_total,26999,21.393819334389857,0.3272056491822004,1000
B,"Paired views, TWC weight 0",loss_total,27999,22.18621236133122,0.30869607032090424,1000
B,"Paired views, TWC weight 0",loss_total,28999,22.978605388272584,0.31020428605377676,1000
B,"Paired views, TWC weight 0",loss_total,29999,23.770998415213946,0.3006913283020258,1000
B,"Paired views, TWC weight 0",loss_total,30999,24.56339144215531,0.30222247556596993,1000
B,"Paired views, TWC weight 0",loss_total,31999,25.355784469096672,0.2887563329190016,1000
B,"Paired views, TWC weight 0",loss_total,32999,26.148177496038034,0.2965599219724536,1000
B,"Paired views, TWC weight 0",loss_total,33999,26.9405705229794,0.3001729402989149,1000
B,"Paired views, TWC weight 0",loss_total,34999,27.73296354992076,0.28461785267293455,1000
B,"Paired views, TWC weight 0",loss_total,35999,28.525356576862123,0.2877202691361308,1000
B,"Paired views, TWC weight 0",loss_total,36999,29.317749603803488,0.27879920991510154,1000
B,"Paired views, TWC weight 0",loss_total,37999,30.11014263074485,0.2779107665941119,1000
B,"Paired views, TWC weight 0",loss_total,38999,30.90253565768621,0.2794375922232866,1000
B,"Paired views, TWC weight 0",loss_total,39999,31.694928684627577,0.2754892293959856,1000
B,"Paired views, TWC weight 0",loss_total,40999,32.48732171156894,0.2586878156363964,1000
B,"Paired views, TWC weight 0",loss_total,41999,33.2797147385103,0.2715270787999034,1000
B,"Paired views, TWC weight 0",loss_total,42999,34.07210776545166,0.2568708827421069,1000
B,"Paired views, TWC weight 0",loss_total,43999,34.864500792393024,0.26890652617812155,1000
B,"Paired views, TWC weight 0",loss_total,44999,35.65689381933439,0.26403003015369175,1000
B,"Paired views, TWC weight 0",loss_total,45999,36.449286846275754,0.26489054011553526,1000
B,"Paired views, TWC weight 0",loss_total,46999,37.241679873217116,0.264250142596662,1000
B,"Paired views, TWC weight 0",loss_total,47999,38.03407290015848,0.26525251515954734,1000
B,"Paired views, TWC weight 0",loss_total,48999,38.82646592709984,0.25551175881922245,1000
B,"Paired views, TWC weight 0",loss_total,49999,39.6188589540412,0.2598978037014604,1000
B,"Paired views, TWC weight 0",loss_total,50999,40.41125198098257,0.24785416033864022,1000
B,"Paired views, TWC weight 0",loss_total,51999,41.20364500792393,0.2517379963472485,1000
B,"Paired views, TWC weight 0",loss_total,52999,41.99603803486529,0.2420600924938917,1000
B,"Paired views, TWC weight 0",loss_total,53999,42.788431061806655,0.25420835890620946,1000
B,"Paired views, TWC weight 0",loss_total,54999,43.58082408874802,0.2509822209775448,1000
B,"Paired views, TWC weight 0",loss_total,55999,44.37321711568938,0.24923178453743458,1000
B,"Paired views, TWC weight 0",loss_total,56999,45.16561014263075,0.2438749637529254,1000
B,"Paired views, TWC weight 0",loss_total,57999,45.95800316957211,0.24468984386324882,1000
B,"Paired views, TWC weight 0",loss_total,58999,46.75039619651347,0.24500776851922274,1000
B,"Paired views, TWC weight 0",loss_total,59999,47.54278922345483,0.2386038435474038,1000
B,"Paired views, TWC weight 0",loss_total,60999,48.335182250396194,0.25465262108296155,1000
B,"Paired views, TWC weight 0",loss_total,61999,49.12757527733756,0.24498746541887523,1000
B,"Paired views, TWC weight 0",loss_total,62999,49.919968304278925,0.24430093661695718,1000
B,"Paired views, TWC weight 0",loss_total,63999,50.712361331220286,0.24602273962646723,1000
B,"Paired views, TWC weight 0",loss_total,64999,51.50475435816165,0.24594169702380897,1000
B,"Paired views, TWC weight 0",loss_total,65999,52.29714738510301,0.2379298415109515,1000
B,"Paired views, TWC weight 0",loss_total,66999,53.08954041204437,0.25373423466831446,1000
B,"Paired views, TWC weight 0",loss_total,67999,53.88193343898574,0.24097322260588408,1000
B,"Paired views, TWC weight 0",loss_total,68999,54.6743264659271,0.24142927323281765,1000
B,"Paired views, TWC weight 0",loss_total,69999,55.466719492868464,0.2361674755960703,1000
B,"Paired views, TWC weight 0",loss_total,70999,56.259112519809825,0.2389678396061063,1000
B,"Paired views, TWC weight 0",loss_total,71999,57.05150554675119,0.24125843731313945,1000
B,"Paired views, TWC weight 0",loss_total,72999,57.84389857369255,0.24359097558259965,1000
B,"Paired views, TWC weight 0",loss_total,73999,58.63629160063392,0.243770748347044,1000
B,"Paired views, TWC weight 0",loss_total,74999,59.42868462757528,0.2323542466238141,1000
B,"Paired views, TWC weight 0",loss_total,75719,59.99920760697306,0.25186910200864077,720
B,"Paired views, TWC weight 0",loss_total_sup,999,0.7916006339144216,4.976860884189605,1000
B,"Paired views, TWC weight 0",loss_total_sup,1999,1.5839936608557845,2.3404976162910462,1000
B,"Paired views, TWC weight 0",loss_total_sup,2999,2.3763866877971473,1.4796359171271325,1000
B,"Paired views, TWC weight 0",loss_total_sup,3999,3.1687797147385104,1.1835323973894118,1000
B,"Paired views, TWC weight 0",loss_total_sup,4999,3.9611727416798734,1.013271739244461,1000
B,"Paired views, TWC weight 0",loss_total_sup,5999,4.753565768621236,0.9336457636654377,1000
B,"Paired views, TWC weight 0",loss_total_sup,6999,5.545958795562599,0.8487237976938486,1000
B,"Paired views, TWC weight 0",loss_total_sup,7999,6.338351822503962,0.8099539666175842,1000
B,"Paired views, TWC weight 0",loss_total_sup,8999,7.130744849445325,0.7609096618592739,1000
B,"Paired views, TWC weight 0",loss_total_sup,9999,7.923137876386688,0.6996676027774811,1000
B,"Paired views, TWC weight 0",loss_total_sup,10999,8.71553090332805,0.6702435109615326,1000
B,"Paired views, TWC weight 0",loss_total_sup,11999,9.507923930269413,0.6293074157387019,1000
B,"Paired views, TWC weight 0",loss_total_sup,12999,10.300316957210777,0.5864688611924648,1000
B,"Paired views, TWC weight 0",loss_total_sup,13999,11.092709984152139,0.5682221365571022,1000
B,"Paired views, TWC weight 0",loss_total_sup,14999,11.885103011093502,0.5619445010870695,1000
B,"Paired views, TWC weight 0",loss_total_sup,15999,12.677496038034866,0.5587232283651828,1000
B,"Paired views, TWC weight 0",loss_total_sup,16999,13.469889064976229,0.5341872594356537,1000
B,"Paired views, TWC weight 0",loss_total_sup,17999,14.26228209191759,0.5222128232568503,1000
B,"Paired views, TWC weight 0",loss_total_sup,18999,15.054675118858954,0.46917650406062605,1000
B,"Paired views, TWC weight 0",loss_total_sup,19999,15.847068145800318,0.47856581772863865,1000
B,"Paired views, TWC weight 0",loss_total_sup,20999,16.63946117274168,0.42828868943452836,1000
B,"Paired views, TWC weight 0",loss_total_sup,21999,17.43185419968304,0.46628962305188176,1000
B,"Paired views, TWC weight 0",loss_total_sup,22999,18.224247226624406,0.4466310808956623,1000
B,"Paired views, TWC weight 0",loss_total_sup,23999,19.016640253565768,0.43549761159718037,1000
B,"Paired views, TWC weight 0",loss_total_sup,24999,19.80903328050713,0.4181597551479936,1000
B,"Paired views, TWC weight 0",loss_total_sup,25999,20.601426307448495,0.3674296566396952,1000
B,"Paired views, TWC weight 0",loss_total_sup,26999,21.393819334389857,0.3272056491822004,1000
B,"Paired views, TWC weight 0",loss_total_sup,27999,22.18621236133122,0.30869607032090424,1000
B,"Paired views, TWC weight 0",loss_total_sup,28999,22.978605388272584,0.31020428605377676,1000
B,"Paired views, TWC weight 0",loss_total_sup,29999,23.770998415213946,0.3006913283020258,1000
B,"Paired views, TWC weight 0",loss_total_sup,30999,24.56339144215531,0.30222247556596993,1000
B,"Paired views, TWC weight 0",loss_total_sup,31999,25.355784469096672,0.2887563329190016,1000
B,"Paired views, TWC weight 0",loss_total_sup,32999,26.148177496038034,0.2965599219724536,1000
B,"Paired views, TWC weight 0",loss_total_sup,33999,26.9405705229794,0.3001729402989149,1000
B,"Paired views, TWC weight 0",loss_total_sup,34999,27.73296354992076,0.28461785267293455,1000
B,"Paired views, TWC weight 0",loss_total_sup,35999,28.525356576862123,0.2877202691361308,1000
B,"Paired views, TWC weight 0",loss_total_sup,36999,29.317749603803488,0.27879920991510154,1000
B,"Paired views, TWC weight 0",loss_total_sup,37999,30.11014263074485,0.2779107665941119,1000
B,"Paired views, TWC weight 0",loss_total_sup,38999,30.90253565768621,0.2794375922232866,1000
B,"Paired views, TWC weight 0",loss_total_sup,39999,31.694928684627577,0.2754892293959856,1000
B,"Paired views, TWC weight 0",loss_total_sup,40999,32.48732171156894,0.2586878156363964,1000
B,"Paired views, TWC weight 0",loss_total_sup,41999,33.2797147385103,0.2715270787999034,1000
B,"Paired views, TWC weight 0",loss_total_sup,42999,34.07210776545166,0.2568708827421069,1000
B,"Paired views, TWC weight 0",loss_total_sup,43999,34.864500792393024,0.26890652617812155,1000
B,"Paired views, TWC weight 0",loss_total_sup,44999,35.65689381933439,0.26403003015369175,1000
B,"Paired views, TWC weight 0",loss_total_sup,45999,36.449286846275754,0.26489054011553526,1000
B,"Paired views, TWC weight 0",loss_total_sup,46999,37.241679873217116,0.264250142596662,1000
B,"Paired views, TWC weight 0",loss_total_sup,47999,38.03407290015848,0.26525251515954734,1000
B,"Paired views, TWC weight 0",loss_total_sup,48999,38.82646592709984,0.25551175881922245,1000
B,"Paired views, TWC weight 0",loss_total_sup,49999,39.6188589540412,0.2598978037014604,1000
B,"Paired views, TWC weight 0",loss_total_sup,50999,40.41125198098257,0.24785416033864022,1000
B,"Paired views, TWC weight 0",loss_total_sup,51999,41.20364500792393,0.2517379963472485,1000
B,"Paired views, TWC weight 0",loss_total_sup,52999,41.99603803486529,0.2420600924938917,1000
B,"Paired views, TWC weight 0",loss_total_sup,53999,42.788431061806655,0.25420835890620946,1000
B,"Paired views, TWC weight 0",loss_total_sup,54999,43.58082408874802,0.2509822209775448,1000
B,"Paired views, TWC weight 0",loss_total_sup,55999,44.37321711568938,0.24923178453743458,1000
B,"Paired views, TWC weight 0",loss_total_sup,56999,45.16561014263075,0.2438749637529254,1000
B,"Paired views, TWC weight 0",loss_total_sup,57999,45.95800316957211,0.24468984386324882,1000
B,"Paired views, TWC weight 0",loss_total_sup,58999,46.75039619651347,0.24500776851922274,1000
B,"Paired views, TWC weight 0",loss_total_sup,59999,47.54278922345483,0.2386038435474038,1000
B,"Paired views, TWC weight 0",loss_total_sup,60999,48.335182250396194,0.25465262108296155,1000
B,"Paired views, TWC weight 0",loss_total_sup,61999,49.12757527733756,0.24498746541887523,1000
B,"Paired views, TWC weight 0",loss_total_sup,62999,49.919968304278925,0.24430093661695718,1000
B,"Paired views, TWC weight 0",loss_total_sup,63999,50.712361331220286,0.24602273962646723,1000
B,"Paired views, TWC weight 0",loss_total_sup,64999,51.50475435816165,0.24594169702380897,1000
B,"Paired views, TWC weight 0",loss_total_sup,65999,52.29714738510301,0.2379298415109515,1000
B,"Paired views, TWC weight 0",loss_total_sup,66999,53.08954041204437,0.25373423466831446,1000
B,"Paired views, TWC weight 0",loss_total_sup,67999,53.88193343898574,0.24097322260588408,1000
B,"Paired views, TWC weight 0",loss_total_sup,68999,54.6743264659271,0.24142927323281765,1000
B,"Paired views, TWC weight 0",loss_total_sup,69999,55.466719492868464,0.2361674755960703,1000
